Epoch,Loss,Recall,NDCG,Training Time
41,135.14050289988518,0.08385008573532104,0.19501663744449615,107.50250840187073
42,133.3874660283327,0.08457903563976288,0.1978708803653717,107.58061957359314
43,131.76578383147717,0.08578639477491379,0.19818216562271118,104.24017834663391
44,130.02845273911953,0.0871606394648552,0.2007875144481659,104.13517308235168
45,127.99881634116173,0.08975589275360107,0.20656663179397583,103.83996939659119
46,126.69159315526485,0.09024285525083542,0.20742011070251465,103.74298167228699
47,124.68683743476868,0.09127076715230942,0.2071496546268463,103.63167834281921
48,122.7361468076706,0.09328573942184448,0.21056997776031494,103.72581744194031
49,121.42036648094654,0.09449219703674316,0.21458366513252258,103.82875943183899
50,119.75212116539478,0.09571372717618942,0.2160288244485855,103.93107867240906
51,118.06610018014908,0.09693771600723267,0.21827739477157593,106.9264657497406
52,116.64790451526642,0.09817302227020264,0.21870635449886322,107.40081095695496
53,114.9209334552288,0.09840553253889084,0.2221996933221817,107.52560901641846
54,113.2742800116539,0.09976335614919662,0.22429993748664856,107.6182370185852
55,111.35529893636703,0.10077156126499176,0.22549231350421906,105.39143490791321
56,109.97945616394281,0.10109242051839828,0.22700440883636475,103.78684663772583
57,108.11906449496746,0.10274355858564377,0.22857734560966492,105.32370972633362
58,106.12453380972147,0.10348989069461823,0.2300163209438324,107.26909613609314
59,104.91528569161892,0.10366696864366531,0.2318475842475891,107.33285665512085
60,103.25836940854788,0.10446054488420486,0.23335808515548706,107.13916778564453
61,101.54147505760193,0.10539736598730087,0.23412181437015533,105.8624529838562
62,99.83422865718603,0.10653664171695709,0.23633159697055817,103.78791451454163
63,98.28095740824938,0.1062583327293396,0.2381117045879364,104.77512502670288
64,96.92001622915268,0.10760392993688583,0.23904722929000854,107.52885961532593
65,95.3295691087842,0.10804572701454163,0.2401185929775238,107.61414885520935
66,94.1554398983717,0.10868475586175919,0.24087341129779816,107.55624866485596
67,92.22438571602106,0.10950127243995667,0.2404351830482483,106.54502296447754
68,90.83607474714518,0.11057748645544052,0.24310392141342163,103.90909743309021
69,89.53644157201052,0.11043048650026321,0.24379850924015045,104.27411890029907
70,88.00786759704351,0.11170509457588196,0.24370715022087097,107.83637547492981
71,86.73012793064117,0.11145508289337158,0.2455894500017166,107.77799105644226
72,85.33751893043518,0.1118321493268013,0.24602791666984558,107.65323734283447
73,83.46880803257227,0.11305604875087738,0.24669332802295685,107.11264538764954
74,82.64603417366743,0.11281421780586243,0.2471729815006256,103.93245339393616
75,81.32881570607424,0.11274772137403488,0.24694249033927917,103.75227117538452
76,79.71325535327196,0.1136217713356018,0.24775366485118866,107.38458371162415
77,79.18762914091349,0.11325927078723907,0.24814926087856293,107.44308090209961
78,77.64094241708517,0.11378276348114014,0.24939636886119843,107.46052360534668
79,76.68152289092541,0.1140177771449089,0.24997779726982117,107.57349586486816
80,75.16561880707741,0.11482512950897217,0.2512839734554291,103.96144819259644
81,74.29432383924723,0.11412499845027924,0.2507767081260681,103.749276638031
82,73.46055983752012,0.11510605365037918,0.25121718645095825,107.33464550971985
83,71.98057280480862,0.1155005618929863,0.25229981541633606,107.39139986038208
84,71.06543640047312,0.11553267389535904,0.25190794467926025,107.20998573303223
85,69.54038801789284,0.11618459224700928,0.2537628412246704,107.49549627304077
86,68.81946305930614,0.11586765944957733,0.25280168652534485,103.74336886405945
87,67.91565161943436,0.11664031445980072,0.2541530430316925,106.33318638801575
88,66.66770104318857,0.11667074263095856,0.2545104920864105,107.35150837898254
89,65.99824644625187,0.11720296740531921,0.25534000992774963,107.7060649394989
90,65.1744828671217,0.11717002093791962,0.25521430373191833,107.20660829544067
91,63.934119425714016,0.117231085896492,0.25518798828125,104.89378428459167
92,63.58393865823746,0.1178247332572937,0.2563003897666931,103.74953079223633
93,62.508025743067265,0.118191197514534,0.2571898400783539,103.67970705032349
94,61.70679245889187,0.1180432066321373,0.25620517134666443,106.40672087669373
95,61.06551744416356,0.11814699321985245,0.2568359076976776,107.54862236976624
96,59.95854437723756,0.11872230470180511,0.2578185498714447,107.45578718185425
97,59.140404645353556,0.11858876794576645,0.2570130228996277,107.60999083518982
98,58.24640426784754,0.11838123947381973,0.2579059302806854,105.95058083534241
99,57.90879851952195,0.11877303570508957,0.25877636671066284,107.4277753829956
100,56.830445021390915,0.1199762299656868,0.25833046436309814,107.47001910209656
101,56.51118776202202,0.11955967545509338,0.25972411036491394,107.82064890861511
102,55.726787369698286,0.1194533035159111,0.2591862082481384,107.17857480049133
103,54.95593262836337,0.1197839081287384,0.26006579399108887,103.83105444908142
104,54.485037472099066,0.12045513093471527,0.25981199741363525,103.85892844200134
105,53.278120182454586,0.1201886460185051,0.2597590684890747,107.36477756500244
106,53.205316599458456,0.12030448764562607,0.2607215344905853,107.54751420021057
107,52.605925653129816,0.12074512243270874,0.2600046694278717,107.46485829353333
108,51.79337686672807,0.12071676552295685,0.26179277896881104,107.68318057060242
109,51.11930438503623,0.12136707454919815,0.2621392607688904,103.65152549743652
110,50.896819446235895,0.12144242227077484,0.2626873552799225,107.14793968200684
111,50.19714383035898,0.12118301540613174,0.262015700340271,107.15684247016907
112,49.590954445302486,0.12183399498462677,0.2620885670185089,107.3633508682251
113,49.28105070441961,0.12193068861961365,0.26276376843452454,107.44253635406494
114,48.58104946836829,0.12256135791540146,0.2636231780052185,103.78358101844788
115,47.97694771364331,0.12260690331459045,0.26392418146133423,103.80876445770264
116,47.55059028044343,0.12218799442052841,0.2633204758167267,103.51202440261841
117,46.79987259954214,0.12227911502122879,0.26382753252983093,103.61321973800659
118,47.00550286471844,0.12271155416965485,0.2636471688747406,103.93438673019409
119,46.27094550430775,0.12320518493652344,0.26492851972579956,106.87929844856262
120,45.65225128084421,0.12321167439222336,0.2639169991016388,107.14035820960999
121,44.839338544756174,0.12319474667310715,0.2648261487483978,107.69575238227844
122,44.51961478590965,0.12402968853712082,0.26555371284484863,106.96018838882446
123,44.634610276669264,0.12410100549459457,0.2651011645793915,103.56279301643372
124,44.030216585844755,0.12397690117359161,0.2653161287307739,103.54587435722351
125,43.566317301243544,0.12417235225439072,0.26616597175598145,103.43423414230347
126,42.982604421675205,0.12453602999448776,0.26537951827049255,103.51174259185791
127,42.64134485647082,0.12466609477996826,0.2666478157043457,103.21074438095093
128,42.314841497689486,0.12510937452316284,0.26667699217796326,103.40139722824097
129,41.85838935524225,0.12497153133153915,0.2660556733608246,103.3064832687378
130,41.13007992878556,0.12547847628593445,0.26768144965171814,103.445476770401
131,41.34217378124595,0.12569484114646912,0.26806461811065674,105.89820694923401
132,40.820647932589054,0.12517507374286652,0.26740869879722595,106.7808210849762
133,40.37446580454707,0.1258080154657364,0.2677352726459503,106.86815619468689
134,40.532672725617886,0.12575151026248932,0.26803305745124817,107.1072313785553
135,39.78503557667136,0.1259133517742157,0.2669382393360138,104.40167355537415
136,39.746767200529575,0.12587203085422516,0.26743054389953613,103.63948726654053
137,39.38452420756221,0.12625832855701447,0.2682790756225586,105.41887760162354
138,38.97017175704241,0.12566515803337097,0.26872336864471436,107.11436939239502
139,38.40453228354454,0.12642866373062134,0.2695057690143585,107.32291340827942
140,38.196399718523026,0.12640324234962463,0.2686964273452759,107.42037057876587
141,37.861227517947555,0.12649975717067719,0.27007025480270386,105.44531559944153
142,37.52701115608215,0.12657517194747925,0.27006566524505615,103.80361199378967
143,37.172255739569664,0.1267855316400528,0.270014226436615,105.05267477035522
144,36.80869597569108,0.1266026645898819,0.2695193588733673,107.72494769096375
145,36.46790709346533,0.12688830494880676,0.27017807960510254,107.37861895561218
146,36.50796972587705,0.12673062086105347,0.26956337690353394,107.55381655693054
147,36.47090381011367,0.12649178504943848,0.270307719707489,106.11179399490356
148,35.78004318475723,0.12738478183746338,0.269726037979126,103.71603775024414
149,35.783100955188274,0.1277984082698822,0.27040764689445496,104.5019063949585
150,35.40259128622711,0.12774772942066193,0.2714552581310272,107.41305446624756
151,35.28255617432296,0.12760205566883087,0.2706974744796753,107.50974917411804
152,35.067985873669386,0.12817995250225067,0.2716235816478729,107.45243453979492
153,34.64969780854881,0.12776756286621094,0.27082645893096924,106.89403748512268
154,34.64196350239217,0.1280928999185562,0.2714587450027466,103.71540451049805
155,33.96776272542775,0.12842035293579102,0.2723243534564972,103.73507022857666
156,33.81392562203109,0.12820884585380554,0.2720397114753723,107.54355716705322
157,33.472013453021646,0.12835827469825745,0.2724255919456482,107.36552667617798
158,33.349857771769166,0.12866540253162384,0.27254045009613037,107.62483811378479
159,33.36842104792595,0.12873856723308563,0.27197572588920593,107.27857756614685
160,32.78376697935164,0.12870840728282928,0.2721686363220215,103.91989398002625
161,32.629614079371095,0.12884922325611115,0.2724407911300659,103.61207008361816
162,32.32757144421339,0.12878818809986115,0.27259719371795654,107.34910416603088
163,32.52015900053084,0.12943971157073975,0.27297553420066833,107.70046401023865
164,32.153627038002014,0.1290232390165329,0.27220210433006287,107.70216584205627
165,31.986571898683906,0.12938815355300903,0.27275988459587097,107.62156939506531
166,31.45219879411161,0.12979601323604584,0.2734161615371704,104.05659437179565
167,31.562268702313304,0.12960219383239746,0.27325573563575745,107.02283525466919
168,31.60418341308832,0.13005772233009338,0.2743065059185028,107.2987768650055
169,31.285317001864314,0.1298993080854416,0.2736422121524811,107.57786846160889
170,31.07006238773465,0.13043878972530365,0.2741375267505646,107.63965821266174
171,30.635301107540727,0.13010647892951965,0.2748273015022278,104.66946387290955
172,30.59561605937779,0.13052693009376526,0.274746298789978,107.45472979545593
173,30.47880089096725,0.1308164894580841,0.27436748147010803,107.51245188713074
174,30.264648949727416,0.13042470812797546,0.27540528774261475,107.65075969696045
175,30.09586713835597,0.1306668221950531,0.2756445109844208,107.80220794677734
176,30.006882324814796,0.13104429841041565,0.27435922622680664,104.02737593650818
177,30.00122263841331,0.13133880496025085,0.27421724796295166,103.68643879890442
178,29.780816111713648,0.13089536130428314,0.2742280960083008,104.53835272789001
179,29.649888375774026,0.13035976886749268,0.2744172215461731,107.21981167793274
180,29.13229277729988,0.13138337433338165,0.2759423851966858,107.41300630569458
181,29.331088634207845,0.13156980276107788,0.2768002450466156,107.35109400749207
182,28.86319030635059,0.1316211074590683,0.2749885022640228,106.79461717605591
183,28.63799954392016,0.13244399428367615,0.2760992646217346,104.08708953857422
184,28.84371618181467,0.1315457969903946,0.27546432614326477,103.88875389099121
185,28.483718164265156,0.13205376267433167,0.27623453736305237,103.88243985176086
186,28.454739721491933,0.13189981877803802,0.2750730812549591,105.38493943214417
187,28.261221390217543,0.13202650845050812,0.27589958906173706,107.33871102333069
188,28.100918367505074,0.13192082941532135,0.27549803256988525,107.62147188186646
