Epoch,Loss,Recall,NDCG,Training Time
0,59.21392124891281,0.012555375695228577,0.08715612441301346,3.6795036792755127
1,58.20816546678543,0.013614005409181118,0.0933825895190239,2.6399242877960205
2,52.841469168663025,0.017137233167886734,0.10090749710798264,2.7589945793151855
3,42.11656963825226,0.02704712562263012,0.12236914783716202,2.5900332927703857
4,39.85092118382454,0.039659395813941956,0.14953292906284332,2.6214191913604736
5,38.88151705265045,0.04782579094171524,0.1714026778936386,2.6379973888397217
6,37.811772882938385,0.05360948666930199,0.19648699462413788,2.616966724395752
7,37.1526942551136,0.05556206405162811,0.20435979962348938,2.5935211181640625
8,36.14688861370087,0.05386641249060631,0.20197072625160217,2.5929808616638184
9,35.77486029267311,0.055028725415468216,0.20637987554073334,2.681783676147461
10,34.817746341228485,0.05662975460290909,0.20818954706192017,2.7437829971313477
11,34.310890674591064,0.059697847813367844,0.21067732572555542,2.6060004234313965
12,33.64722755551338,0.056772127747535706,0.20827388763427734,2.6910006999969482
13,32.86283552646637,0.055451616644859314,0.2049546092748642,2.720036506652832
14,32.33230239152908,0.05994896590709686,0.21121786534786224,2.821000099182129
15,31.593304812908173,0.062005896121263504,0.21050967276096344,2.903024673461914
16,30.947350353002548,0.06794606894254684,0.21628175675868988,3.0059962272644043
17,30.307512760162354,0.06856890022754669,0.2238786816596985,2.888000965118408
18,29.8585362136364,0.07518400996923447,0.2338288277387619,3.0122861862182617
19,29.384591162204742,0.07792211323976517,0.2439611256122589,2.7240004539489746
20,29.288780719041824,0.08166300505399704,0.24914045631885529,2.6860129833221436
21,28.7506285905838,0.0841648280620575,0.25974196195602417,2.764191150665283
22,28.3784202337265,0.08664114773273468,0.2623736560344696,2.75100040435791
23,27.980400770902634,0.09060312062501907,0.27162033319473267,2.693002223968506
24,27.851140588521957,0.09274865686893463,0.2811935842037201,2.5977461338043213
25,27.81111177802086,0.09420861303806305,0.28606241941452026,2.649034023284912
26,27.543401330709457,0.09783370047807693,0.292679101228714,2.617500066757202
27,27.220433831214905,0.1028686985373497,0.3004016876220703,2.6037354469299316
28,26.93511289358139,0.1061563640832901,0.30844247341156006,2.638775110244751
29,26.762416034936905,0.10783363878726959,0.30802780389785767,2.6490001678466797
30,26.80360260605812,0.11087356507778168,0.31741225719451904,2.5547873973846436
31,26.518847584724426,0.11567744612693787,0.3295910358428955,2.6165575981140137
32,26.460335046052933,0.11540040373802185,0.32401612401008606,2.609098196029663
33,26.205347388982773,0.11746319383382797,0.3320390582084656,2.593884229660034
34,25.72467640042305,0.12099932879209518,0.34012070298194885,2.6113104820251465
35,25.894455075263977,0.12377374619245529,0.34498900175094604,2.6261942386627197
36,25.593724340200424,0.12442734092473984,0.3509600758552551,2.599705934524536
37,25.480912059545517,0.12735536694526672,0.3613169491291046,2.6574723720550537
38,25.167173206806183,0.13044150173664093,0.36126619577407837,2.553591728210449
39,24.918641418218613,0.13558129966259003,0.3757841885089874,2.633866548538208
